text_id,prompt_id,genre,theme,model_family,model_name,provider,clean_word_count,clean_length_status
Gemini_gemini-2.5-flash_DES_050,DES_050,Descriptive,personal,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_ARG_001,ARG_001,Argumentative,academic,Gemini,gemini-2.5-flash,Google,208,valid
Gemini_gemini-2.5-flash_ARG_002,ARG_002,Argumentative,academic,Gemini,gemini-2.5-flash,Google,215,valid
Gemini_gemini-2.5-flash_ARG_003,ARG_003,Argumentative,academic,Gemini,gemini-2.5-flash,Google,207,valid
Gemini_gemini-2.5-flash_ARG_004,ARG_004,Argumentative,academic,Gemini,gemini-2.5-flash,Google,200,valid
Gemini_gemini-2.5-flash_ARG_005,ARG_005,Argumentative,academic,Gemini,gemini-2.5-flash,Google,204,valid
Gemini_gemini-2.5-flash_ARG_006,ARG_006,Argumentative,academic,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_ARG_007,ARG_007,Argumentative,academic,Gemini,gemini-2.5-flash,Google,201,valid
Gemini_gemini-2.5-flash_ARG_008,ARG_008,Argumentative,academic,Gemini,gemini-2.5-flash,Google,183,valid
Gemini_gemini-2.5-flash_ARG_009,ARG_009,Argumentative,academic,Gemini,gemini-2.5-flash,Google,188,valid
Gemini_gemini-2.5-flash_ARG_010,ARG_010,Argumentative,academic,Gemini,gemini-2.5-flash,Google,206,valid
Gemini_gemini-2.5-flash_ARG_011,ARG_011,Argumentative,academic,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_ARG_012,ARG_012,Argumentative,academic,Gemini,gemini-2.5-flash,Google,203,valid
Gemini_gemini-2.5-flash_ARG_013,ARG_013,Argumentative,academic,Gemini,gemini-2.5-flash,Google,206,valid
Gemini_gemini-2.5-flash_ARG_014,ARG_014,Argumentative,academic,Gemini,gemini-2.5-flash,Google,209,valid
Gemini_gemini-2.5-flash_ARG_015,ARG_015,Argumentative,academic,Gemini,gemini-2.5-flash,Google,201,valid
Gemini_gemini-2.5-flash_ARG_016,ARG_016,Argumentative,academic,Gemini,gemini-2.5-flash,Google,203,valid
Gemini_gemini-2.5-flash_ARG_017,ARG_017,Argumentative,academic,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_ARG_018,ARG_018,Argumentative,academic,Gemini,gemini-2.5-flash,Google,191,valid
Gemini_gemini-2.5-flash_ARG_019,ARG_019,Argumentative,academic,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_ARG_020,ARG_020,Argumentative,academic,Gemini,gemini-2.5-flash,Google,187,valid
Gemini_gemini-2.5-flash_ARG_021,ARG_021,Argumentative,business,Gemini,gemini-2.5-flash,Google,199,valid
Gemini_gemini-2.5-flash_ARG_022,ARG_022,Argumentative,business,Gemini,gemini-2.5-flash,Google,190,valid
Gemini_gemini-2.5-flash_ARG_023,ARG_023,Argumentative,business,Gemini,gemini-2.5-flash,Google,219,valid
Gemini_gemini-2.5-flash_ARG_024,ARG_024,Argumentative,business,Gemini,gemini-2.5-flash,Google,208,valid
Gemini_gemini-2.5-flash_ARG_025,ARG_025,Argumentative,business,Gemini,gemini-2.5-flash,Google,195,valid
Gemini_gemini-2.5-flash_ARG_026,ARG_026,Argumentative,business,Gemini,gemini-2.5-flash,Google,195,valid
Gemini_gemini-2.5-flash_ARG_027,ARG_027,Argumentative,business,Gemini,gemini-2.5-flash,Google,195,valid
Gemini_gemini-2.5-flash_ARG_028,ARG_028,Argumentative,business,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_ARG_029,ARG_029,Argumentative,business,Gemini,gemini-2.5-flash,Google,202,valid
Gemini_gemini-2.5-flash_ARG_030,ARG_030,Argumentative,business,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_ARG_031,ARG_031,Argumentative,career,Gemini,gemini-2.5-flash,Google,211,valid
Gemini_gemini-2.5-flash_ARG_032,ARG_032,Argumentative,career,Gemini,gemini-2.5-flash,Google,191,valid
Gemini_gemini-2.5-flash_ARG_033,ARG_033,Argumentative,career,Gemini,gemini-2.5-flash,Google,194,valid
Gemini_gemini-2.5-flash_ARG_034,ARG_034,Argumentative,career,Gemini,gemini-2.5-flash,Google,206,valid
Gemini_gemini-2.5-flash_ARG_035,ARG_035,Argumentative,career,Gemini,gemini-2.5-flash,Google,195,valid
Gemini_gemini-2.5-flash_ARG_036,ARG_036,Argumentative,career,Gemini,gemini-2.5-flash,Google,200,valid
Gemini_gemini-2.5-flash_ARG_037,ARG_037,Argumentative,career,Gemini,gemini-2.5-flash,Google,213,valid
Gemini_gemini-2.5-flash_ARG_038,ARG_038,Argumentative,career,Gemini,gemini-2.5-flash,Google,182,valid
Gemini_gemini-2.5-flash_ARG_039,ARG_039,Argumentative,career,Gemini,gemini-2.5-flash,Google,195,valid
Gemini_gemini-2.5-flash_ARG_040,ARG_040,Argumentative,career,Gemini,gemini-2.5-flash,Google,214,valid
Gemini_gemini-2.5-flash_ARG_041,ARG_041,Argumentative,personal,Gemini,gemini-2.5-flash,Google,199,valid
Gemini_gemini-2.5-flash_ARG_042,ARG_042,Argumentative,personal,Gemini,gemini-2.5-flash,Google,200,valid
Gemini_gemini-2.5-flash_ARG_043,ARG_043,Argumentative,personal,Gemini,gemini-2.5-flash,Google,204,valid
Gemini_gemini-2.5-flash_ARG_044,ARG_044,Argumentative,personal,Gemini,gemini-2.5-flash,Google,210,valid
Gemini_gemini-2.5-flash_ARG_045,ARG_045,Argumentative,personal,Gemini,gemini-2.5-flash,Google,198,valid
Gemini_gemini-2.5-flash_ARG_046,ARG_046,Argumentative,personal,Gemini,gemini-2.5-flash,Google,202,valid
Gemini_gemini-2.5-flash_ARG_047,ARG_047,Argumentative,personal,Gemini,gemini-2.5-flash,Google,200,valid
Gemini_gemini-2.5-flash_ARG_048,ARG_048,Argumentative,personal,Gemini,gemini-2.5-flash,Google,189,valid
Gemini_gemini-2.5-flash_ARG_049,ARG_049,Argumentative,personal,Gemini,gemini-2.5-flash,Google,196,valid
Gemini_gemini-2.5-flash_ARG_050,ARG_050,Argumentative,personal,Gemini,gemini-2.5-flash,Google,191,valid
Gemini_gemini-2.5-flash_DIA_001,DIA_001,Dialogue,academic,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_DIA_002,DIA_002,Dialogue,academic,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_DIA_003,DIA_003,Dialogue,academic,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_DIA_004,DIA_004,Dialogue,academic,Gemini,gemini-2.5-flash,Google,221,too_long
Gemini_gemini-2.5-flash_DIA_005,DIA_005,Dialogue,academic,Gemini,gemini-2.5-flash,Google,218,valid
Gemini_gemini-2.5-flash_DIA_006,DIA_006,Dialogue,academic,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_DIA_007,DIA_007,Dialogue,academic,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_DIA_008,DIA_008,Dialogue,academic,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_DIA_009,DIA_009,Dialogue,academic,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_DIA_010,DIA_010,Dialogue,academic,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_DIA_011,DIA_011,Dialogue,academic,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_DIA_012,DIA_012,Dialogue,academic,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_DIA_013,DIA_013,Dialogue,academic,Gemini,gemini-2.5-flash,Google,224,too_long
Gemini_gemini-2.5-flash_DIA_014,DIA_014,Dialogue,academic,Gemini,gemini-2.5-flash,Google,211,valid
Gemini_gemini-2.5-flash_DIA_015,DIA_015,Dialogue,academic,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_DIA_016,DIA_016,Dialogue,academic,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_DIA_017,DIA_017,Dialogue,academic,Gemini,gemini-2.5-flash,Google,194,valid
Gemini_gemini-2.5-flash_DIA_018,DIA_018,Dialogue,academic,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_DIA_019,DIA_019,Dialogue,academic,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_DIA_020,DIA_020,Dialogue,academic,Gemini,gemini-2.5-flash,Google,200,valid
Gemini_gemini-2.5-flash_DIA_021,DIA_021,Dialogue,business,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_DIA_022,DIA_022,Dialogue,business,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_DIA_023,DIA_023,Dialogue,business,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_DIA_024,DIA_024,Dialogue,business,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_DIA_025,DIA_025,Dialogue,business,Gemini,gemini-2.5-flash,Google,224,too_long
Gemini_gemini-2.5-flash_DIA_026,DIA_026,Dialogue,business,Gemini,gemini-2.5-flash,Google,221,too_long
Gemini_gemini-2.5-flash_DIA_027,DIA_027,Dialogue,business,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_DIA_028,DIA_028,Dialogue,business,Gemini,gemini-2.5-flash,Google,204,valid
Gemini_gemini-2.5-flash_DIA_029,DIA_029,Dialogue,business,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_DIA_030,DIA_030,Dialogue,business,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_DIA_031,DIA_031,Dialogue,career,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_DIA_032,DIA_032,Dialogue,career,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_DIA_033,DIA_033,Dialogue,career,Gemini,gemini-2.5-flash,Google,230,too_long
Gemini_gemini-2.5-flash_DIA_034,DIA_034,Dialogue,career,Gemini,gemini-2.5-flash,Google,222,too_long
Gemini_gemini-2.5-flash_DIA_035,DIA_035,Dialogue,career,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_DIA_036,DIA_036,Dialogue,career,Gemini,gemini-2.5-flash,Google,218,valid
Gemini_gemini-2.5-flash_DIA_037,DIA_037,Dialogue,career,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_DIA_038,DIA_038,Dialogue,career,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_DIA_039,DIA_039,Dialogue,career,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_DIA_040,DIA_040,Dialogue,career,Gemini,gemini-2.5-flash,Google,216,valid
Gemini_gemini-2.5-flash_DIA_041,DIA_041,Dialogue,personal,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_DIA_042,DIA_042,Dialogue,personal,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_DIA_043,DIA_043,Dialogue,personal,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_DIA_044,DIA_044,Dialogue,personal,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_DIA_045,DIA_045,Dialogue,personal,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_DIA_046,DIA_046,Dialogue,personal,Gemini,gemini-2.5-flash,Google,191,valid
Gemini_gemini-2.5-flash_DIA_047,DIA_047,Dialogue,personal,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_DIA_048,DIA_048,Dialogue,personal,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_DIA_049,DIA_049,Dialogue,personal,Gemini,gemini-2.5-flash,Google,220,valid
Gemini_gemini-2.5-flash_DIA_050,DIA_050,Dialogue,personal,Gemini,gemini-2.5-flash,Google,218,valid
Gemini_gemini-2.5-flash_DES_002,DES_002,Descriptive,academic,Gemini,gemini-2.5-flash,Google,218,valid
Gemini_gemini-2.5-flash_DES_030,DES_030,Descriptive,business,Gemini,gemini-2.5-flash,Google,211,valid
